company_code,report_period,split,f6_inquiry_count_12m,f6_inquiry_count_24m,f6_inquiry_count_60m,f6_annual_report_inquiry_count,f6_attention_letter_count,f6_restructuring_inquiry_count,f6_first_inquiry_interval_days,f6_last_inquiry_interval_days,f6_avg_inquiry_interval_days,f6_inquiry_interval_cv,f6_unreplied_count,f6_severity_score
600265.SH,20220630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600265.SH,20220930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600265.SH,20221231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600265.SH,20230331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600265.SH,20230630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600265.SH,20230930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600265.SH,20231231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600265.SH,20240331,Train,0,0,1,1,0,0,1005.0,1005.0,0.0,0.0,0,0.1
600265.SH,20240630,Train,0,0,1,1,0,0,1096.0,1096.0,0.0,0.0,0,0.1
600265.SH,20240930,Train,0,0,1,1,0,0,1188.0,1188.0,0.0,0.0,0,0.1
600265.SH,20241231,Train,0,0,1,1,0,0,1280.0,1280.0,0.0,0.0,0,0.1
600267.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600267.SH,20200630,Train,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0.1
600267.SH,20200930,Train,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600267.SH,20201231,Train,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600267.SH,20210331,Train,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600267.SH,20210630,Train,1,1,1,0,0,0,365.0,365.0,0.0,0.0,0,0.1
600267.SH,20210930,Train,0,1,1,0,0,0,457.0,457.0,0.0,0.0,0,0.1
600267.SH,20211231,Train,0,1,1,0,0,0,549.0,549.0,0.0,0.0,0,0.1
600267.SH,20220331,Train,0,1,1,0,0,0,639.0,639.0,0.0,0.0,0,0.1
600267.SH,20220630,Train,0,1,1,0,0,0,730.0,730.0,0.0,0.0,0,0.1
600267.SH,20220930,Train,0,0,1,0,0,0,822.0,822.0,0.0,0.0,0,0.1
600267.SH,20221231,Train,0,0,1,0,0,0,914.0,914.0,0.0,0.0,0,0.1
600267.SH,20230331,Train,0,0,1,0,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600267.SH,20230630,Train,0,0,1,0,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600267.SH,20230930,Train,0,0,1,0,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600267.SH,20231231,Train,0,0,1,0,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600267.SH,20240331,Train,0,0,1,0,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600267.SH,20240630,Train,0,0,1,0,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600267.SH,20240930,Train,0,0,1,0,0,0,1553.0,1553.0,0.0,0.0,0,0.1
600267.SH,20241231,Train,0,0,1,0,0,0,1645.0,1645.0,0.0,0.0,0,0.1
600275.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20200630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20200930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20201231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20210331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20210630,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20210930,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20211231,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20220331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600275.SH,20220630,Train,1,1,1,1,0,0,70.0,70.0,0.0,0.0,0,0.1
600275.SH,20220930,Train,1,1,1,1,0,0,162.0,162.0,0.0,0.0,0,0.1
600275.SH,20221231,Train,1,1,1,1,0,0,254.0,254.0,0.0,0.0,0,0.1
600275.SH,20230630,Train,0,1,1,1,0,0,435.0,435.0,0.0,0.0,0,0.1
600275.SH,20231231,Train,0,1,1,1,0,0,619.0,619.0,0.0,0.0,0,0.1
600275.SH,20240630,Train,0,0,1,1,0,0,801.0,801.0,0.0,0.0,0,0.1
600275.SH,20241231,Train,0,0,1,1,0,0,985.0,985.0,0.0,0.0,0,0.1
600277.SH,20200331,Train,2,2,2,0,0,0,33.0,12.0,21.0,0.0,1,0.2
600277.SH,20200630,Train,2,2,2,0,0,0,124.0,103.0,21.0,0.0,0,0.2
600277.SH,20200930,Train,2,2,2,0,0,0,216.0,195.0,21.0,0.0,0,0.2
600277.SH,20201231,Train,2,2,2,0,0,0,308.0,287.0,21.0,0.0,0,0.2
600277.SH,20210331,Train,0,2,2,0,0,0,398.0,377.0,21.0,0.0,0,0.2
600277.SH,20210630,Train,0,2,2,0,0,0,489.0,468.0,21.0,0.0,0,0.2
600277.SH,20210930,Train,0,2,2,0,0,0,581.0,560.0,21.0,0.0,0,0.2
600277.SH,20211231,Train,0,2,2,0,0,0,673.0,652.0,21.0,0.0,0,0.2
600277.SH,20220331,Train,0,0,2,0,0,0,763.0,742.0,21.0,0.0,0,0.2
600277.SH,20220630,Train,0,0,2,0,0,0,854.0,833.0,21.0,0.0,0,0.2
600277.SH,20220930,Train,0,0,2,0,0,0,946.0,925.0,21.0,0.0,0,0.2
600277.SH,20221231,Train,0,0,2,0,0,0,1038.0,1017.0,21.0,0.0,0,0.2
600277.SH,20230331,Train,0,0,2,0,0,0,1128.0,1107.0,21.0,0.0,0,0.2
600277.SH,20230630,Train,1,1,3,0,0,0,1219.0,0.0,609.5,0.9655455291222313,0,0.3
600277.SH,20230930,Train,1,1,3,0,0,0,1311.0,92.0,609.5,0.9655455291222313,0,0.3
600277.SH,20231231,Train,1,1,3,0,0,0,1403.0,184.0,609.5,0.9655455291222313,0,0.3
600277.SH,20240331,Train,1,1,3,0,0,0,1494.0,275.0,609.5,0.9655455291222313,0,0.3
600277.SH,20240630,Train,2,3,5,1,0,0,1585.0,0.0,396.25,1.2243940548208976,0,0.5
600277.SH,20241231,Train,2,3,5,1,0,0,1769.0,184.0,396.25,1.2243940548208976,0,0.5
600281.SH,20200331,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20200630,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20200930,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20201231,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20210331,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20210630,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20210930,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20211231,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20220331,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600281.SH,20220630,Validation,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600281.SH,20220930,Validation,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600281.SH,20221231,Validation,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600281.SH,20230331,Validation,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600281.SH,20230630,Validation,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600281.SH,20230930,Validation,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600281.SH,20231231,Validation,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600281.SH,20240331,Validation,0,1,1,1,0,0,640.0,640.0,0.0,0.0,0,0.1
600281.SH,20240630,Validation,0,0,1,1,0,0,731.0,731.0,0.0,0.0,0,0.1
600281.SH,20240930,Validation,0,0,1,1,0,0,823.0,823.0,0.0,0.0,0,0.1
600281.SH,20241231,Validation,0,0,1,1,0,0,915.0,915.0,0.0,0.0,0,0.1
600289.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600289.SH,20200630,Train,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.1
600289.SH,20200930,Train,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600289.SH,20201231,Train,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600289.SH,20210331,Train,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600289.SH,20210630,Train,1,1,1,0,0,0,365.0,365.0,0.0,0.0,0,0.1
600289.SH,20210930,Train,0,1,1,0,0,0,457.0,457.0,0.0,0.0,0,0.1
600289.SH,20211231,Train,0,1,1,0,0,0,549.0,549.0,0.0,0.0,0,0.1
600289.SH,20220331,Train,0,1,1,0,0,0,639.0,639.0,0.0,0.0,0,0.1
600289.SH,20220630,Train,0,1,1,0,0,0,730.0,730.0,0.0,0.0,0,0.1
600289.SH,20220930,Train,0,0,1,0,0,0,822.0,822.0,0.0,0.0,0,0.1
600289.SH,20221231,Train,0,0,1,0,0,0,914.0,914.0,0.0,0.0,0,0.1
600289.SH,20230331,Train,0,0,1,0,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600289.SH,20230630,Train,0,0,1,0,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600289.SH,20230930,Train,1,1,2,0,0,0,1187.0,57.0,1130.0,0.0,0,0.2
600289.SH,20231231,Train,1,1,2,0,0,0,1279.0,149.0,1130.0,0.0,0,0.2
600289.SH,20240331,Train,1,1,2,0,0,0,1370.0,240.0,1130.0,0.0,0,0.2
600289.SH,20240630,Train,2,2,3,1,0,0,1461.0,51.0,705.0,0.6028368794326241,0,0.3
600289.SH,20240930,Train,1,2,3,1,0,0,1553.0,143.0,705.0,0.6028368794326241,0,0.3
600289.SH,20241231,Train,1,2,3,1,0,0,1645.0,235.0,705.0,0.6028368794326241,0,0.3
600290.SH,20200331,Train,1,1,1,0,0,0,69.0,69.0,0.0,0.0,1,0.1
600290.SH,20200630,Train,1,1,1,0,0,0,160.0,160.0,0.0,0.0,0,0.1
600290.SH,20200930,Train,1,1,1,0,0,0,252.0,252.0,0.0,0.0,0,0.1
600290.SH,20201231,Train,1,1,1,0,0,0,344.0,344.0,0.0,0.0,0,0.1
600290.SH,20210331,Train,0,1,1,0,0,0,434.0,434.0,0.0,0.0,0,0.1
600290.SH,20210630,Train,0,1,1,0,0,0,525.0,525.0,0.0,0.0,0,0.1
600290.SH,20210930,Train,0,1,1,0,0,0,617.0,617.0,0.0,0.0,0,0.1
600290.SH,20211231,Train,0,1,1,0,0,0,709.0,709.0,0.0,0.0,0,0.1
600290.SH,20220331,Train,0,0,1,0,0,0,799.0,799.0,0.0,0.0,0,0.1
600290.SH,20220630,Train,0,0,1,0,0,0,890.0,890.0,0.0,0.0,0,0.1
600290.SH,20220930,Train,0,0,1,0,0,0,982.0,982.0,0.0,0.0,0,0.1
600290.SH,20221231,Train,0,0,1,0,0,0,1074.0,1074.0,0.0,0.0,0,0.1
600290.SH,20230331,Train,0,0,1,0,0,0,1164.0,1164.0,0.0,0.0,0,0.1
600290.SH,20230630,Train,0,0,1,0,0,0,1255.0,1255.0,0.0,0.0,0,0.1
600290.SH,20230930,Train,0,0,1,0,0,0,1347.0,1347.0,0.0,0.0,0,0.1
600290.SH,20231231,Train,0,0,1,0,0,0,1439.0,1439.0,0.0,0.0,0,0.1
600290.SH,20240630,Train,0,0,1,0,0,0,1621.0,1621.0,0.0,0.0,0,0.1
600290.SH,20241231,Train,0,0,1,0,0,0,1805.0,1805.0,0.0,0.0,0,0.1
600293.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600293.SH,20200630,Train,1,1,1,1,0,0,19.0,19.0,0.0,0.0,0,0.1
600293.SH,20200930,Train,1,1,1,1,0,0,111.0,111.0,0.0,0.0,0,0.1
600293.SH,20201231,Train,1,1,1,1,0,0,203.0,203.0,0.0,0.0,0,0.1
600293.SH,20210331,Train,2,2,2,2,0,0,293.0,62.0,231.0,0.0,0,0.2
600293.SH,20210630,Train,1,2,2,2,0,0,384.0,153.0,231.0,0.0,0,0.2
600293.SH,20210930,Train,1,2,2,2,0,0,476.0,245.0,231.0,0.0,0,0.2
600293.SH,20211231,Train,2,3,3,2,0,0,568.0,25.0,271.5,0.14917127071823205,0,0.3
600293.SH,20220331,Train,1,3,3,2,0,0,658.0,115.0,271.5,0.14917127071823205,0,0.3
600293.SH,20220630,Train,1,2,3,2,0,0,749.0,206.0,271.5,0.14917127071823205,0,0.3
600293.SH,20220930,Train,1,2,3,2,0,0,841.0,298.0,271.5,0.14917127071823205,0,0.3
600293.SH,20221231,Train,0,2,3,2,0,0,933.0,390.0,271.5,0.14917127071823205,0,0.3
600293.SH,20230331,Train,0,1,3,2,0,0,1023.0,480.0,271.5,0.14917127071823205,0,0.3
600293.SH,20230630,Train,0,1,3,2,0,0,1114.0,571.0,271.5,0.14917127071823205,0,0.3
600293.SH,20230930,Train,0,1,3,2,0,0,1206.0,663.0,271.5,0.14917127071823205,0,0.3
600293.SH,20231231,Train,0,0,3,2,0,0,1298.0,755.0,271.5,0.14917127071823205,0,0.3
600293.SH,20240331,Train,0,0,3,2,0,0,1389.0,846.0,271.5,0.14917127071823205,0,0.3
600293.SH,20240630,Train,0,0,3,2,0,0,1480.0,937.0,271.5,0.14917127071823205,0,0.3
600293.SH,20240930,Train,0,0,3,2,0,0,1572.0,1029.0,271.5,0.14917127071823205,0,0.3
600293.SH,20241231,Train,0,0,3,2,0,0,1664.0,1121.0,271.5,0.14917127071823205,0,0.3
600295.SH,20200331,Validation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600295.SH,20200630,Validation,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600295.SH,20200930,Validation,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600295.SH,20201231,Validation,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600295.SH,20210331,Validation,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600295.SH,20210630,Validation,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600295.SH,20210930,Validation,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600295.SH,20211231,Validation,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600295.SH,20220331,Validation,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600295.SH,20220630,Validation,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600295.SH,20220930,Validation,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600295.SH,20221231,Validation,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600295.SH,20230331,Validation,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600295.SH,20230630,Validation,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600295.SH,20230930,Validation,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600295.SH,20231231,Validation,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600295.SH,20240331,Validation,0,0,1,1,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600295.SH,20240630,Validation,0,0,1,1,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600295.SH,20240930,Validation,0,0,1,1,0,0,1553.0,1553.0,0.0,0.0,0,0.1
600295.SH,20241231,Validation,0,0,1,1,0,0,1645.0,1645.0,0.0,0.0,0,0.1
600297.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600297.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600297.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
600297.SH,20201231,Train,1,1,1,1,0,0,184.0,184.0,0.0,0.0,0,0.1
600297.SH,20210331,Train,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600297.SH,20210630,Train,1,1,1,1,0,0,365.0,365.0,0.0,0.0,0,0.1
600297.SH,20210930,Train,0,1,1,1,0,0,457.0,457.0,0.0,0.0,0,0.1
600297.SH,20211231,Train,0,1,1,1,0,0,549.0,549.0,0.0,0.0,0,0.1
600297.SH,20220331,Train,0,1,1,1,0,0,639.0,639.0,0.0,0.0,0,0.1
600297.SH,20220630,Train,0,1,1,1,0,0,730.0,730.0,0.0,0.0,0,0.1
600297.SH,20220930,Train,0,0,1,1,0,0,822.0,822.0,0.0,0.0,0,0.1
600297.SH,20221231,Train,0,0,1,1,0,0,914.0,914.0,0.0,0.0,0,0.1
600297.SH,20230331,Train,0,0,1,1,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600297.SH,20230630,Train,0,0,1,1,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600297.SH,20230930,Train,0,0,1,1,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600297.SH,20231231,Train,0,0,1,1,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600297.SH,20240331,Train,0,0,1,1,0,0,1370.0,1370.0,0.0,0.0,0,0.1
600297.SH,20240630,Train,0,0,1,1,0,0,1461.0,1461.0,0.0,0.0,0,0.1
600300.SH,20200331,Train,1,1,1,0,0,0,17.0,17.0,0.0,0.0,0,0.1
600300.SH,20200630,Train,1,1,1,0,0,0,108.0,108.0,0.0,0.0,0,0.1
600300.SH,20200930,Train,1,1,1,0,0,0,200.0,200.0,0.0,0.0,0,0.1
600300.SH,20201231,Train,1,1,1,0,0,0,292.0,292.0,0.0,0.0,0,0.1
600300.SH,20210331,Train,0,1,1,0,0,0,382.0,382.0,0.0,0.0,0,0.1
600300.SH,20210630,Train,0,1,1,0,0,0,473.0,473.0,0.0,0.0,0,0.1
600300.SH,20210930,Train,0,1,1,0,0,0,565.0,565.0,0.0,0.0,0,0.1
600300.SH,20211231,Train,1,2,2,1,0,0,657.0,36.0,621.0,0.0,0,0.2
600300.SH,20220331,Train,1,1,2,1,0,0,747.0,126.0,621.0,0.0,0,0.2
600300.SH,20220630,Train,1,1,2,1,0,0,838.0,217.0,621.0,0.0,0,0.2
600300.SH,20220930,Train,1,1,2,1,0,0,930.0,309.0,621.0,0.0,0,0.2
600300.SH,20221231,Train,0,1,2,1,0,0,1022.0,401.0,621.0,0.0,0,0.2
600300.SH,20230331,Train,0,1,2,1,0,0,1112.0,491.0,621.0,0.0,0,0.2
600300.SH,20230630,Train,0,1,2,1,0,0,1203.0,582.0,621.0,0.0,0,0.2
600300.SH,20230930,Train,0,1,2,1,0,0,1295.0,674.0,621.0,0.0,0,0.2
600300.SH,20231231,Train,0,0,2,1,0,0,1387.0,766.0,621.0,0.0,0,0.2
600300.SH,20240331,Train,0,0,2,1,0,0,1478.0,857.0,621.0,0.0,0,0.2
600300.SH,20240630,Train,0,0,2,1,0,0,1569.0,948.0,621.0,0.0,0,0.2
600300.SH,20240930,Train,0,0,2,1,0,0,1661.0,1040.0,621.0,0.0,0,0.2
600300.SH,20241231,Train,0,0,2,1,0,0,1753.0,1132.0,621.0,0.0,0,0.2
600301.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600301.SH,20200630,Train,1,1,1,0,0,1,0.0,0.0,0.0,0.0,1,0.1
600301.SH,20200930,Train,1,1,1,0,0,1,92.0,92.0,0.0,0.0,1,0.1
600301.SH,20201231,Train,1,1,1,0,0,1,184.0,184.0,0.0,0.0,0,0.1
600301.SH,20210331,Train,1,1,1,0,0,1,274.0,274.0,0.0,0.0,0,0.1
600301.SH,20210630,Train,1,1,1,0,0,1,365.0,365.0,0.0,0.0,0,0.1
600301.SH,20210930,Train,0,1,1,0,0,1,457.0,457.0,0.0,0.0,0,0.1
600301.SH,20211231,Train,0,1,1,0,0,1,549.0,549.0,0.0,0.0,0,0.1
600301.SH,20220331,Train,0,1,1,0,0,1,639.0,639.0,0.0,0.0,0,0.1
600301.SH,20220630,Train,0,1,1,0,0,1,730.0,730.0,0.0,0.0,0,0.1
600301.SH,20220930,Train,0,0,1,0,0,1,822.0,822.0,0.0,0.0,0,0.1
600301.SH,20221231,Train,0,0,1,0,0,1,914.0,914.0,0.0,0.0,0,0.1
600301.SH,20230331,Train,0,0,1,0,0,1,1004.0,1004.0,0.0,0.0,0,0.1
600301.SH,20230630,Train,0,0,1,0,0,1,1095.0,1095.0,0.0,0.0,0,0.1
600301.SH,20230930,Train,0,0,1,0,0,1,1187.0,1187.0,0.0,0.0,0,0.1
600301.SH,20231231,Train,0,0,1,0,0,1,1279.0,1279.0,0.0,0.0,0,0.1
600301.SH,20240331,Train,0,0,1,0,0,1,1370.0,1370.0,0.0,0.0,0,0.1
600301.SH,20240630,Train,0,0,1,0,0,1,1461.0,1461.0,0.0,0.0,0,0.1
600301.SH,20240930,Train,0,0,1,0,0,1,1553.0,1553.0,0.0,0.0,0,0.1
600301.SH,20241231,Train,0,0,1,0,0,1,1645.0,1645.0,0.0,0.0,0,0.1
600303.SH,20200331,Test,1,1,1,1,0,0,91.0,91.0,0.0,0.0,0,0.1
600303.SH,20200630,Test,1,1,1,1,0,0,182.0,182.0,0.0,0.0,0,0.1
600303.SH,20200930,Test,1,1,1,1,0,0,274.0,274.0,0.0,0.0,0,0.1
600303.SH,20201231,Test,0,1,1,1,0,0,366.0,366.0,0.0,0.0,0,0.1
600303.SH,20210331,Test,0,1,1,1,0,0,456.0,456.0,0.0,0.0,0,0.1
600303.SH,20210630,Test,0,1,1,1,0,0,547.0,547.0,0.0,0.0,0,0.1
600303.SH,20210930,Test,1,2,2,1,0,0,639.0,2.0,637.0,0.0,0,0.2
600303.SH,20211231,Test,1,1,2,1,0,0,731.0,94.0,637.0,0.0,0,0.2
600303.SH,20220331,Test,2,2,3,1,0,0,821.0,63.0,379.0,0.6807387862796834,0,0.3
600303.SH,20220630,Test,3,3,4,1,0,0,912.0,56.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20220930,Test,2,3,4,1,0,0,1004.0,148.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20221231,Test,2,3,4,1,0,0,1096.0,240.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20230331,Test,1,3,4,1,0,0,1186.0,330.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20230630,Test,0,3,4,1,0,0,1277.0,421.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20230930,Test,0,2,4,1,0,0,1369.0,513.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20231231,Test,0,2,4,1,0,0,1461.0,605.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20240331,Test,0,1,4,1,0,0,1552.0,696.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20240630,Test,0,0,4,1,0,0,1643.0,787.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20240930,Test,0,0,4,1,0,0,1735.0,879.0,285.3333333333333,0.8721136715430134,0,0.4
600303.SH,20241231,Test,0,0,3,1,0,0,1827.0,971.0,285.3333333333333,0.8721136715430134,0,0.4
600306.SH,20200331,Test,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600306.SH,20200630,Test,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.1
600306.SH,20200930,Test,1,1,1,0,0,0,92.0,92.0,0.0,0.0,0,0.1
600306.SH,20201231,Test,1,1,1,0,0,0,184.0,184.0,0.0,0.0,0,0.1
600306.SH,20210331,Test,1,1,1,0,0,0,274.0,274.0,0.0,0.0,0,0.1
600306.SH,20210630,Test,1,1,1,0,0,0,365.0,365.0,0.0,0.0,0,0.1
600306.SH,20210930,Test,0,1,1,0,0,0,457.0,457.0,0.0,0.0,0,0.1
600306.SH,20211231,Test,0,1,1,0,0,0,549.0,549.0,0.0,0.0,0,0.1
600306.SH,20220331,Test,0,1,1,0,0,0,639.0,639.0,0.0,0.0,0,0.1
600306.SH,20220630,Test,0,1,1,0,0,0,730.0,730.0,0.0,0.0,0,0.1
600306.SH,20220930,Test,0,0,1,0,0,0,822.0,822.0,0.0,0.0,0,0.1
600306.SH,20221231,Test,0,0,1,0,0,0,914.0,914.0,0.0,0.0,0,0.1
600306.SH,20230331,Test,0,0,1,0,0,0,1004.0,1004.0,0.0,0.0,0,0.1
600306.SH,20230630,Test,0,0,1,0,0,0,1095.0,1095.0,0.0,0.0,0,0.1
600306.SH,20230930,Test,0,0,1,0,0,0,1187.0,1187.0,0.0,0.0,0,0.1
600306.SH,20231231,Test,0,0,1,0,0,0,1279.0,1279.0,0.0,0.0,0,0.1
600306.SH,20240331,Test,1,1,2,1,0,0,1370.0,17.0,1353.0,0.0,0,0.2
600306.SH,20240630,Test,1,1,2,1,0,0,1461.0,108.0,1353.0,0.0,0,0.2
600306.SH,20241231,Test,1,1,2,1,0,0,1645.0,292.0,1353.0,0.0,0,0.2
600310.SH,20200331,Train,1,1,1,0,0,1,76.0,76.0,0.0,0.0,1,0.1
600310.SH,20200630,Train,1,1,1,0,0,1,167.0,167.0,0.0,0.0,0,0.1
600310.SH,20200930,Train,1,1,1,0,0,1,259.0,259.0,0.0,0.0,0,0.1
600310.SH,20201231,Train,1,1,1,0,0,1,351.0,351.0,0.0,0.0,0,0.1
600310.SH,20210331,Train,0,1,1,0,0,1,441.0,441.0,0.0,0.0,0,0.1
600310.SH,20210630,Train,1,2,2,1,0,1,532.0,0.0,532.0,0.0,0,0.2
600310.SH,20210930,Train,1,2,2,1,0,1,624.0,92.0,532.0,0.0,0,0.2
600310.SH,20211231,Train,1,2,2,1,0,1,716.0,184.0,532.0,0.0,0,0.2
600310.SH,20220331,Train,1,1,2,1,0,1,806.0,274.0,532.0,0.0,0,0.2
600310.SH,20220630,Train,1,1,2,1,0,1,897.0,365.0,532.0,0.0,0,0.2
600310.SH,20220930,Train,0,1,2,1,0,1,989.0,457.0,532.0,0.0,0,0.2
600310.SH,20221231,Train,0,1,2,1,0,1,1081.0,549.0,532.0,0.0,0,0.2
600310.SH,20230331,Train,0,1,2,1,0,1,1171.0,639.0,532.0,0.0,0,0.2
600310.SH,20230630,Train,1,2,3,1,0,2,1262.0,0.0,631.0,0.15689381933438987,1,0.3
600310.SH,20230930,Train,1,1,3,1,0,2,1354.0,92.0,631.0,0.15689381933438987,0,0.3
600310.SH,20231231,Train,1,1,3,1,0,2,1446.0,184.0,631.0,0.15689381933438987,0,0.3
600310.SH,20240331,Train,1,1,3,1,0,2,1537.0,275.0,631.0,0.15689381933438987,0,0.3
600310.SH,20240630,Train,0,1,3,1,0,2,1628.0,366.0,631.0,0.15689381933438987,0,0.3
600310.SH,20240930,Train,0,1,3,1,0,2,1720.0,458.0,631.0,0.15689381933438987,0,0.3
600310.SH,20241231,Train,0,1,3,1,0,2,1812.0,550.0,631.0,0.15689381933438987,0,0.3
600311.SH,20200331,Train,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
600311.SH,20200630,Train,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.1
600311.SH,20200930,Train,1,1,1,1,0,0,92.0,92.0,0.0,0.0,0,0.1
