company_code,report_period,split,sent_news_count_5d,sent_news_count_10d,sent_news_count_30d,sent_news_title_count_30d,sent_news_daily_peak_30d,sent_negative_news_count_30d,sent_negative_ratio_30d,sent_sentiment_mean_30d,sent_sentiment_volatility_30d,sent_negative_peak_30d,sent_post_count_5d,sent_post_count_30d,sent_comment_count_30d,sent_read_count_30d,sent_post_daily_peak_30d,sent_guba_sentiment_mean_30d,sent_guba_sentiment_volatility_30d,sent_guba_positive_ratio_30d,sent_guba_negative_ratio_30d
002713.SZ,20221231,Validation,0.0,2.0,3.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.4142135623730951,1.0,58.0,383.0,589.0,87729.0,39.0,0.11488250652741515,0.29242969805115215,0.3028720626631854,0.18798955613577023
002713.SZ,20230331,Validation,1.0,2.0,12.0,12.0,3.0,5.0,0.4166666666666667,-0.16666666666666666,0.8634441002668988,1.0,148.0,1038.0,1814.0,271886.0,82.0,0.13776493256262043,0.18665707656123964,0.28709055876685935,0.14932562620423892
002713.SZ,20230630,Validation,5.0,7.0,33.0,10.0,4.0,3.0,0.09090909090909091,0.15151515151515152,0.48842818459141774,1.0,63.0,545.0,932.0,74501.0,85.0,0.26055045871559634,0.2543210098886308,0.3559633027522936,0.09541284403669725
002713.SZ,20230930,Validation,4.0,8.0,28.0,7.0,3.0,4.0,0.14285714285714285,0.07142857142857142,0.5221293399331699,1.0,15.0,173.0,376.0,76506.0,21.0,0.08092485549132948,0.41253958139625346,0.2543352601156069,0.17341040462427745
002713.SZ,20231231,Validation,3.0,4.0,7.0,6.0,2.0,2.0,0.2857142857142857,0.0,0.8944271909999159,1.0,57.0,186.0,138.0,37098.0,32.0,0.24193548387096775,0.3176353359740408,0.34946236559139787,0.10752688172043011
002713.SZ,20240331,Validation,1.0,2.0,9.0,8.0,3.0,2.0,0.2222222222222222,0.3333333333333333,0.74535599249993,1.0,75.0,871.0,1154.0,141921.0,92.0,0.1044776119402985,0.18051417919749815,0.2571756601607348,0.15269804822043628
002713.SZ,20240630,Validation,3.0,4.0,14.0,13.0,5.0,7.0,0.5,-0.35714285714285715,0.7470577207252718,1.0,31.0,648.0,1014.0,170734.0,115.0,0.1574074074074074,0.24061423081942432,0.2962962962962963,0.1388888888888889
002713.SZ,20240930,Validation,1.0,1.0,6.0,6.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,1.0327955589886446,1.0,77.0,541.0,773.0,91138.0,61.0,0.23105360443622922,0.22044672105582153,0.3290203327171904,0.09796672828096119
002713.SZ,20241231,Validation,1.0,2.0,16.0,14.0,5.0,9.0,0.5625,-0.3125,0.7876829593462362,1.0,96.0,1719.0,4829.0,359404.0,185.0,0.17510180337405468,0.1036074999495772,0.27981384525887143,0.10471204188481675
002714.SZ,20200331,Train,8.0,16.0,98.0,56.0,14.0,34.0,0.3434343434343434,0.06060606060606061,0.6837811569473413,1.0,271.0,2671.0,2893.0,1556619.0,447.0,0.1505054286783976,0.13545536483215212,0.34369150131037063,0.19318607263197304
002714.SZ,20200630,Train,2.0,7.0,25.0,16.0,8.0,7.0,0.2692307692307692,0.2692307692307692,0.8608008815311613,1.0,298.0,2031.0,2630.0,668193.0,196.0,0.10881339241752831,0.16462822981866046,0.2998522895125554,0.19103889709502708
002714.SZ,20200930,Train,8.0,21.0,121.0,56.0,14.0,47.0,0.5,-0.13709677419354838,0.6680625654639802,1.0,459.0,3677.0,5428.0,1495808.0,445.0,-0.06499864019581181,0.09780032761044515,0.19146042969812346,0.2564590698939353
002714.SZ,20201231,Train,8.0,20.0,119.0,56.0,18.0,32.0,0.26666666666666666,0.10833333333333334,0.7040311253257894,1.0,495.0,2599.0,3015.0,809213.0,157.0,0.07272027702962677,0.17615737848526244,0.26587148903424396,0.19315121200461716
002714.SZ,20210331,Train,28.0,40.0,151.0,56.0,26.0,47.0,0.577922077922078,-0.2857142857142857,0.6888480454957376,1.0,255.0,4041.0,10250.0,2489718.0,513.0,-0.030190546894333085,0.10096631559233123,0.20143528829497648,0.23162583518930957
002714.SZ,20210630,Train,21.0,37.0,112.0,36.0,18.0,47.0,0.6785714285714286,-0.4642857142857143,0.6198034999907818,1.0,818.0,4739.0,10607.0,2847694.0,589.0,-0.006119434479848069,0.10816457679890701,0.21038193711753533,0.21650137159738342
002714.SZ,20210930,Train,12.0,17.0,88.0,53.0,11.0,23.0,0.25842696629213485,0.20224719101123595,0.5073052274257719,0.75,1257.0,5368.0,11086.0,2003352.0,423.0,0.019932935916542473,0.07839448356154623,0.2365871833084948,0.2166542473919523
002714.SZ,20211231,Train,13.0,37.0,151.0,56.0,26.0,47.0,0.6565656565656566,-0.4377104377104377,0.6462461802355944,1.0,578.0,6575.0,17328.0,2470474.0,1047.1600000000035,-0.057490494296577946,0.08474238276170142,0.18570342205323193,0.24319391634980989
002714.SZ,20220331,Train,7.0,21.0,57.0,31.0,8.0,16.0,0.2807017543859649,0.17543859649122806,0.7121837458343793,1.0,249.0,1867.0,3580.0,957955.0,151.0,0.01821103374397429,0.13851896576197695,0.22763792179967862,0.20942688805570434
002714.SZ,20220630,Train,12.0,24.0,108.0,56.0,26.0,34.0,0.30357142857142855,0.0625,0.6398880078486631,1.0,629.0,4196.0,6683.0,893683.0,542.0,0.041706387035271686,0.09302646888469725,0.2361773117254528,0.19447092469018112
002714.SZ,20220930,Train,16.0,18.0,35.0,32.0,10.0,1.0,0.027777777777777776,0.4722222222222222,0.44645701985059055,0.3333333333333333,456.0,2204.0,3624.0,1113286.0,174.0,0.02676950998185118,0.1533316126873292,0.2336660617059891,0.20689655172413793
002714.SZ,20221231,Train,7.0,8.0,26.0,21.0,8.0,5.0,0.19230769230769232,0.2692307692307692,0.6536037042411879,1.0,318.0,2815.0,3763.0,1023134.0,265.0,0.03019538188277087,0.153459799238288,0.2532859680284192,0.2230905861456483
002714.SZ,20230331,Train,3.0,19.0,81.0,56.0,10.0,14.0,0.16666666666666666,0.39285714285714285,0.5775765745946221,1.0,679.0,3054.0,4763.0,1248818.0,254.0,-0.03372626064178127,0.09981959351165012,0.20694171578258022,0.2406679764243615
002714.SZ,20230630,Train,4.0,18.0,51.0,22.0,6.0,17.0,0.3333333333333333,0.0392156862745098,0.7497862380191311,1.0,394.0,2161.0,3746.0,598325.0,218.0,0.05043961129106895,0.091422331539116,0.25219805645534477,0.2017584451642758
002714.SZ,20230930,Train,9.0,12.0,45.0,35.0,9.0,5.0,0.1111111111111111,0.4444444444444444,0.556829039281493,0.6666666666666666,638.0,1714.0,2702.0,542117.0,438.0,-0.050758459743290546,0.154457963738264,0.20945157526254377,0.2602100350058343
002714.SZ,20231231,Train,7.0,13.0,63.0,49.0,9.0,17.0,0.2698412698412698,0.23809523809523808,0.5910333714581363,1.0,250.0,1212.0,1843.0,414556.0,107.0,0.13943894389438943,0.21261948377482745,0.3201320132013201,0.1806930693069307
002714.SZ,20240331,Train,4.0,8.0,57.0,42.0,14.0,17.0,0.2982456140350877,0.15789473684210525,0.8678774216722887,1.0,138.0,1101.0,1980.0,444205.0,114.0,0.07629427792915532,0.1647223278853732,0.2561307901907357,0.17983651226158037
002714.SZ,20240630,Train,0.0,5.0,30.0,27.0,7.0,9.0,0.2903225806451613,0.0967741935483871,0.7891307069980693,1.0,156.0,1573.0,3360.0,863799.0,251.0,0.020343293070565798,0.18574484797569282,0.24221233312142404,0.22186904005085822
002714.SZ,20240930,Train,20.0,23.0,58.0,52.0,9.0,8.0,0.13559322033898305,0.4915254237288136,0.5332332085049695,1.0,359.0,1402.0,2829.0,682776.0,124.0,0.010699001426533523,0.27244569278410263,0.2396576319543509,0.2289586305278174
002714.SZ,20241231,Train,9.0,28.0,61.0,53.0,14.0,8.0,0.13114754098360656,0.4918032786885246,0.7461998921207869,1.0,298.0,2731.0,4619.0,675898.0,379.0,-0.01830831197363603,0.12885586977466443,0.21384108385206885,0.23214939582570487
002715.SZ,20200331,Train,5.0,5.0,5.0,5.0,4.0,5.0,1.0,-1.0,0.0,1.0,47.0,227.0,118.0,83252.0,36.0,0.1145374449339207,0.4892948444316577,0.32599118942731276,0.21145374449339208
002715.SZ,20200630,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,144.0,87.0,35664.0,19.0,0.11805555555555555,0.5542948408309406,0.3541666666666667,0.2361111111111111
002715.SZ,20200930,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,142.0,107.0,34689.0,15.0,0.14084507042253522,0.45489083496248717,0.3591549295774648,0.21830985915492956
002715.SZ,20201231,Train,0.0,6.0,14.0,14.0,6.0,2.0,0.14285714285714285,0.35714285714285715,0.4220759980716129,0.3333333333333333,15.0,117.0,30.0,22339.0,14.0,0.11965811965811966,0.45438687730750127,0.3076923076923077,0.18803418803418803
002715.SZ,20210331,Train,4.0,6.0,8.0,8.0,3.0,2.0,0.25,0.0,0.8333333333333333,1.0,8.0,67.0,42.0,53007.0,27.0,0.4925373134328358,0.6327568036609429,0.5769230769230769,0.14925373134328357
002715.SZ,20210630,Train,0.0,0.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.0,1.0,5.0,28.0,16.0,36781.0,3.0,0.10714285714285714,0.6022832373885361,0.25,0.14285714285714285
002715.SZ,20210930,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,91.0,144.0,53669.0,25.0,0.06593406593406594,0.48534989046752774,0.21978021978021978,0.15384615384615385
002715.SZ,20211231,Train,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,40.0,97.0,138.0,48572.0,17.0,0.07216494845360824,0.41357146955964763,0.2268041237113402,0.15463917525773196
002715.SZ,20220331,Train,3.0,4.0,6.0,6.0,2.0,3.0,0.5,0.0,1.1547005383792515,1.0,44.0,182.0,125.0,94104.0,32.0,0.43956043956043955,0.3637928281940228,0.4945054945054945,0.054945054945054944
002715.SZ,20220630,Train,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,111.0,22.0,12580.0,18.0,0.3153153153153153,0.4642404918470712,0.38738738738738737,0.07207207207207207
002715.SZ,20220930,Train,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,108.0,168.0,139.0,76531.0,37.0,0.30357142857142855,0.35607691626629273,0.40476190476190477,0.10119047619047619
002715.SZ,20221231,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,21.0,7378.0,7.0,0.36666666666666664,0.49493040126765225,0.4666666666666667,0.1
002715.SZ,20230331,Train,2.0,2.0,14.0,14.0,6.0,6.0,0.42857142857142855,-0.07142857142857142,0.7264831572567789,0.5,10.0,109.0,72.0,62078.0,38.0,0.5045871559633027,0.4262005602553275,0.5504587155963303,0.045871559633027525
002715.SZ,20230630,Train,0.0,8.0,17.0,17.0,4.0,15.0,0.8823529411764706,-0.7647058823529411,0.8819171036881969,1.0,47.0,122.0,84.0,15235.0,32.0,0.2459016393442623,0.4516931359395456,0.3360655737704918,0.09016393442622951
002715.SZ,20230930,Train,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,8.0,21.0,8.0,34595.0,7.0,0.5244262295081974,0.22222222222222224,0.5769230769230769,0.047619047619047616
002715.SZ,20231231,Train,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,8.0,83.0,38.0,27620.0,45.0,0.5244262295081974,0.392584543007411,0.5769230769230769,0.0
002715.SZ,20240331,Train,10.0,10.0,28.0,26.0,7.0,5.0,0.17857142857142858,0.2857142857142857,0.8148195974760158,1.0,193.0,634.0,757.0,134579.0,87.0,0.3659305993690852,0.30469589280114157,0.4227129337539432,0.056782334384858045
002715.SZ,20240630,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,89.0,22412.0,11.0,0.32857142857142857,0.5420373726855434,0.4142857142857143,0.08571428571428572
002715.SZ,20240930,Train,0.0,3.0,6.0,6.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.816496580927726,1.0,49.0,230.0,198.0,47065.0,25.0,0.2391304347826087,0.4022387866984939,0.3521739130434783,0.11304347826086956
002715.SZ,20241231,Train,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,118.0,146.0,24143.0,14.0,0.3135593220338983,0.34301419970086705,0.3559322033898305,0.0423728813559322
002716.SZ,20200331,Validation,0.0,0.0,3.0,3.0,1.0,2.0,0.6666666666666666,-0.3333333333333333,1.1547005383792517,1.0,170.0,1852.0,2319.0,953799.0,161.0,-0.007019438444924406,0.14911649755258685,0.2084233261339093,0.21544276457883368
002716.SZ,20200630,Validation,0.0,0.0,6.0,4.0,2.0,3.0,0.5,-0.16666666666666666,1.0307764064044151,1.0,99.0,914.0,1428.0,324253.0,81.0,0.09518599562363239,0.14669920723614646,0.2789934354485777,0.1838074398249453
002716.SZ,20200930,Validation,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,97.0,897.0,1287.0,351859.0,67.0,0.03901895206243032,0.16566617835816996,0.2408026755852843,0.20178372352285395
002716.SZ,20201231,Validation,1.0,2.0,16.0,6.0,4.0,7.0,0.4375,-0.3125,0.5533985905294664,1.0,211.0,1443.0,3409.0,675080.0,131.0,0.08246708246708247,0.12460451526742261,0.2543312543312543,0.17186417186417186
002716.SZ,20210331,Validation,0.0,2.0,4.0,3.0,2.0,1.0,0.25,0.0,0.7637626158259734,1.0,112.0,799.0,1648.0,437825.0,55.0,-0.03504380475594493,0.24902232403724037,0.21151439299123906,0.246558197747184
002716.SZ,20210630,Validation,3.0,11.0,12.0,8.0,5.0,8.0,0.6666666666666666,-0.4166666666666667,0.8944271909999159,1.0,574.0,1351.0,4052.0,913086.0,240.0,0.07846039970392302,0.14621552440900512,0.2694300518134715,0.19096965210954847
002716.SZ,20210930,Validation,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,159.0,1092.0,2446.0,387659.0,127.0,0.008241758241758242,0.14404550129522453,0.21978021978021978,0.21153846153846154
002716.SZ,20211231,Validation,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,119.0,549.0,1237.0,192081.0,48.0,0.009107468123861567,0.32648045420258315,0.22586520947176686,0.2167577413479053
002716.SZ,20220331,Validation,0.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,1.4142135623730951,1.0,126.0,1235.0,1685.0,430298.0,130.0,0.13279352226720648,0.15816643483692436,0.2720647773279352,0.13927125506072874
002716.SZ,20220630,Validation,0.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,-0.3333333333333333,0.5773502691896258,1.0,96.0,513.0,630.0,79666.0,48.0,0.20857699805068225,0.32893399953294006,0.3157894736842105,0.10721247563352826
002716.SZ,20220930,Validation,9.0,9.0,11.0,10.0,8.0,9.0,0.8181818181818182,-0.7272727272727273,0.9809381139161295,1.0,473.0,1338.0,2860.0,404096.0,174.0,0.1397608370702541,0.21138833037875546,0.289237668161435,0.14947683109118087
002716.SZ,20221231,Validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1607.0,2029.0,302506.0,240.0,0.1555693839452396,0.1344267843158153,0.27815805849408837,0.12258867454884878
002716.SZ,20230331,Validation,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,268.0,1513.0,1978.0,423634.0,173.0,0.24058162590879048,0.2091746149143945,0.33707865168539325,0.09649702577660278
002716.SZ,20230630,Validation,1.0,2.0,5.0,3.0,1.0,1.0,0.2,0.6,0.8944271909999161,1.0,128.0,667.0,1314.0,136183.0,46.0,0.19790104947526238,0.15385275960962763,0.30434782608695654,0.10644677661169415
002716.SZ,20230930,Validation,0.0,2.0,13.0,13.0,2.0,4.0,0.3076923076923077,0.07692307692307693,0.8079466429027216,1.0,77.0,520.0,589.0,139248.0,36.0,0.20961538461538462,0.2311557389485604,0.31153846153846154,0.10192307692307692
002716.SZ,20231231,Validation,5.0,8.0,12.0,12.0,4.0,4.0,0.3333333333333333,0.16666666666666666,0.7582875444051551,1.0,144.0,1094.0,1807.0,281189.0,140.0,0.21389396709323583,0.1661522223029483,0.31078610603290674,0.09689213893967093
002716.SZ,20240331,Validation,0.0,4.0,42.0,32.0,19.0,3.0,0.07142857142857142,0.6666666666666666,0.4272823621042829,0.25,205.0,1788.0,3559.0,521736.0,198.0,0.28187919463087246,0.18504975592842657,0.38926174496644295,0.10738255033557047
002716.SZ,20240630,Validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1431.0,2368.0,257289.0,106.0,-0.03284416491963662,0.16597910065665267,0.21174004192872117,0.2445842068483578
002716.SZ,20240930,Validation,0.0,0.0,2.0,5.0,1.0,3.0,0.5,-0.3333333333333333,0.5477225575051662,1.0,144.0,550.0,623.0,101604.0,53.0,0.023636363636363636,0.2500752415285623,0.22545454545454546,0.2018181818181818
002716.SZ,20241231,Validation,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.5,0.4714045207910317,0.0,103.0,1149.0,1744.0,213420.0,137.0,0.0670147954743255,0.1661463617555749,0.2402088772845953,0.1731940818102698
002717.SZ,20200331,Validation,0.0,1.0,8.0,3.0,3.0,2.0,0.25,0.5,0.8944271909999159,1.0,127.0,1301.0,1176.0,539629.0,79.0,-0.03228285933897002,0.1559686591463026,0.20292083013066872,0.23520368946963874
002717.SZ,20200630,Validation,6.0,57.79000000000087,71.0,11.0,21.0,30.0,0.4225352112676056,-0.22535211267605634,0.7230724171851596,1.0,122.0,1972.0,1912.0,499437.0,212.0,-0.02281947261663286,0.2043626423312246,0.21805273833671399,0.24087221095334685
002717.SZ,20200930,Validation,2.0,4.0,10.0,1.0,2.0,3.0,0.3,0.3,0.7559289460184544,1.0,270.0,2035.0,2295.0,512375.0,144.0,-0.029975429975429974,0.08955219520394328,0.1877149877149877,0.2176904176904177
002717.SZ,20201231,Validation,2.0,2.0,12.0,4.0,7.0,2.0,0.16666666666666666,0.16666666666666666,0.47871355387816905,0.5,294.0,1341.0,1629.0,291454.0,103.0,-0.055182699478001494,0.17707649327784122,0.20283370618941088,0.25801640566741235
002717.SZ,20210331,Validation,4.0,7.0,7.0,3.0,3.0,1.0,0.14285714285714285,0.14285714285714285,0.8539125638299665,1.0,170.0,1040.0,1495.0,415884.0,72.0,0.025,0.14211468202548228,0.23942307692307693,0.2144230769230769
002717.SZ,20210630,Validation,3.0,7.0,15.0,9.0,3.0,0.0,0.0,0.4,0.4330127018922193,0.0,235.0,1895.0,2924.0,838413.0,136.0,-0.07757255936675461,0.17201054602765156,0.18733509234828497,0.2649076517150396
002717.SZ,20210930,Validation,3.0,7.0,14.0,5.0,3.0,4.0,0.2857142857142857,-0.14285714285714285,0.610858533662376,1.0,237.0,1284.0,1989.0,369527.0,122.0,-0.004672897196261682,0.1832034647217628,0.22585669781931464,0.23052959501557632
002717.SZ,20211231,Validation,5.0,5.0,9.0,8.0,4.0,2.0,0.2222222222222222,0.0,0.8260094833999587,1.0,605.0,3466.0,6892.0,875108.0,285.0,-0.013848817080207732,0.12176862407817736,0.19417195614541258,0.20802077322562032
002717.SZ,20220331,Validation,0.0,6.0,9.0,7.0,4.0,5.0,0.5,-0.4,0.758287544405155,1.0,733.0,3325.0,5658.0,1002406.0,236.0,-0.053834586466165416,0.14611618301956147,0.1732330827067669,0.22706766917293233
002717.SZ,20220630,Validation,2.0,3.0,8.0,0.0,3.0,2.0,0.25,-0.125,0.5741338081228362,1.0,440.0,2258.0,2835.0,343693.0,146.0,-0.034100974313551816,0.1540721584417696,0.20017714791851196,0.23427812223206376
002717.SZ,20220930,Validation,0.0,5.0,10.0,3.0,4.0,3.0,0.3,0.0,0.48733971724044817,1.0,823.0,2752.0,5636.0,760569.0,436.0,-0.05232558139534884,0.16413184686633736,0.1769622093023256,0.2292877906976744
002717.SZ,20221231,Validation,1.0,3.0,5.0,0.0,2.0,1.0,0.2,-0.2,0.25,0.5,237.0,2606.0,4900.0,576034.0,363.0,-0.017267843438219493,0.13511744115735932,0.1995395241749808,0.2168073676132003
002717.SZ,20230331,Validation,4.0,4.0,12.0,5.0,3.0,1.0,0.08333333333333333,0.3333333333333333,0.5563486402641868,0.3333333333333333,1585.1600000000035,5522.0,9825.0,1558158.0,854.0,-0.021550162984425934,0.10401511899572104,0.20970662803332127,0.23125679101774718
002717.SZ,20230630,Validation,1.0,4.0,81.0,9.0,16.0,6.0,0.07317073170731707,0.5853658536585366,0.6904219040893386,1.0,487.0,3022.0,6526.0,519214.0,335.0,0.006949040370615486,0.125099356216858,0.2127729980145599,0.2058239576439444
002717.SZ,20230930,Validation,2.0,6.0,35.0,1.0,18.0,4.0,0.11428571428571428,0.5428571428571428,0.5869199003909898,1.0,196.0,2865.0,4569.0,399089.0,429.0,-0.030715532286212915,0.19031916779423413,0.2,0.23071553228621292
002717.SZ,20231231,Validation,4.0,10.0,31.0,2.0,6.0,3.0,0.0967741935483871,0.5806451612903226,0.6023680122833733,1.0,329.0,2240.0,3344.0,329263.0,199.0,0.045089285714285714,0.12932419344573795,0.22098214285714285,0.17589285714285716
002717.SZ,20240331,Validation,0.0,0.0,5.0,2.0,2.0,1.0,0.2,-0.2,0.5,1.0,96.0,1028.0,1680.0,258108.0,112.0,-0.009727626459143969,0.2595655582901637,0.20136186770428016,0.21108949416342412
002717.SZ,20240630,Validation,3.0,8.0,13.0,2.0,3.0,2.0,0.15384615384615385,0.46153846153846156,0.7071067811865476,1.0,608.0,2989.0,6680.0,830849.0,351.0,-0.07929073268651723,0.12166697599122099,0.1833389093342255,0.26262964202074274
002717.SZ,20240930,Validation,6.0,11.0,26.0,21.0,3.0,11.0,0.34375,0.21875,0.6422545619104966,1.0,1585.1600000000035,8830.0,18317.58,2435513.0,892.0,-0.004162916291629163,0.07537530607121397,0.20994599459945995,0.2141089108910891
002717.SZ,20241231,Validation,4.0,14.0,20.0,2.0,5.0,8.0,0.4,-0.05,0.8570562726831037,1.0,1585.1600000000035,8830.0,18317.58,3043319.120000004,1047.1600000000035,-0.06922938746182863,0.08443635661949345,0.16655290102389078,0.23578228848571942
002719.SZ,20200331,Train,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,155.0,905.0,724.0,270086.0,136.0,-0.02541436464088398,0.28078431333308046,0.21878453038674034,0.24419889502762432
002719.SZ,20200630,Train,0.0,0.0,7.0,2.0,6.0,7.0,1.0,-1.0,0.0,1.0,14.0,426.0,455.0,114998.0,44.0,-0.014084507042253521,0.39388872114092677,0.19483568075117372,0.20892018779342722
002719.SZ,20200930,Train,2.0,5.0,6.0,2.0,2.0,3.0,0.5,-0.16666666666666666,0.8944271909999159,1.0,45.0,465.0,719.0,127525.0,69.0,0.11612903225806452,0.18475633387996185,0.28817204301075267,0.17204301075268819
002719.SZ,20201231,Train,2.0,10.0,18.0,11.0,8.0,9.0,0.5,-0.2777777777777778,0.776802818640367,1.0,70.0,440.0,640.0,118224.0,37.0,0.04090909090909091,0.24229381895704508,0.26136363636363635,0.22045454545454546
002719.SZ,20210331,Train,1.0,2.0,12.0,11.0,10.0,6.0,0.5,0.0,1.0,1.0,165.0,759.0,1509.0,353773.0,85.0,0.043478260869565216,0.24090384202277113,0.2621870882740448,0.21870882740447958
002719.SZ,20210630,Train,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,128.0,858.0,1546.0,411651.0,68.0,0.15384615384615385,0.15587704496143964,0.32167832167832167,0.16783216783216784
002719.SZ,20210930,Train,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.3535533905932738,0.0,72.0,665.0,1513.0,188473.0,58.0,0.13233082706766916,0.18032220420155853,0.27669172932330827,0.1443609022556391
002719.SZ,20211231,Train,2.0,4.0,16.0,13.0,4.0,12.0,0.75,-0.625,0.8660254037844386,1.0,205.0,1749.0,4392.0,475346.0,276.0,0.0440251572327044,0.22567369034311988,0.22126929674099485,0.17724413950829046
002719.SZ,20220331,Train,0.0,2.0,8.0,2.0,2.0,1.0,0.125,0.375,0.7480132415430956,1.0,73.0,340.0,574.0,171462.0,30.0,0.1264705882352941,0.2874559845424791,0.25588235294117645,0.12941176470588237
002719.SZ,20220630,Train,33.0,57.79000000000087,94.0,56.0,26.0,47.0,0.6914893617021277,-0.5638297872340425,0.7064855984565052,0.7272727272727273,738.0,1226.0,2466.0,233719.0,684.0,-0.10522022838499184,0.289298833452877,0.1867862969004894,0.29200652528548127
002719.SZ,20220930,Train,0.0,0.0,11.0,9.0,3.0,7.0,0.6363636363636364,-0.36363636363636365,0.7302967433402214,1.0,27.0,304.0,466.0,105017.0,30.0,-0.023026315789473683,0.31355395985057943,0.19736842105263158,0.22039473684210525
002719.SZ,20221231,Train,20.0,24.0,24.0,20.0,9.0,9.0,0.375,0.125,0.7015006590183466,0.8,1582.0,2302.0,3790.0,627145.0,450.0,0.043874891398783665,0.2584757551726013,0.2471763683753258,0.20330147697654213
002719.SZ,20230331,Train,0.0,3.0,7.0,3.0,2.0,1.0,0.14285714285714285,0.5714285714285714,0.5163977794943223,0.5,297.0,2195.0,3315.0,498592.0,290.0,-0.09339407744874716,0.16762138217565942,0.18086560364464693,0.2742596810933941
002719.SZ,20230630,Train,1.0,2.0,3.0,3.0,1.0,2.0,0.6666666666666666,-0.3333333333333333,1.1547005383792517,1.0,53.0,323.0,555.0,48796.0,30.0,-0.02476780185758514,0.3511478589225985,0.21671826625386997,0.24148606811145512
002719.SZ,20230930,Train,2.0,3.0,5.0,3.0,2.0,1.0,0.2,0.4,0.9574271077563381,1.0,126.0,1891.0,1743.0,239562.0,556.0,0.06821787414066631,0.28881367152801996,0.2786885245901639,0.21047065044949761
002719.SZ,20231231,Train,0.0,4.0,5.0,3.0,3.0,1.0,0.2,0.6,0.3849001794597505,0.3333333333333333,73.0,633.0,1037.0,115364.0,159.0,0.09636650868878358,0.2437833646650427,0.2985781990521327,0.20221169036334913
002719.SZ,20240331,Train,1.0,1.0,7.0,7.0,5.0,1.0,0.14285714285714285,0.7142857142857143,1.1547005383792517,1.0,225.0,799.0,1699.0,140472.0,94.0,0.017521902377972465,0.24356248228278676,0.23153942428035043,0.21401752190237797
002719.SZ,20240630,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,367.0,440.0,69488.0,84.0,-0.08719346049046321,0.40193570447943383,0.1907356948228883,0.2779291553133515
002719.SZ,20240930,Train,1.0,3.0,11.0,10.0,3.0,7.0,0.5833333333333334,-0.3333333333333333,0.6925768537950849,1.0,82.0,222.0,294.0,58461.0,31.0,0.0045045045045045045,0.39372069211710387,0.21621621621621623,0.21171171171171171
002719.SZ,20241231,Train,1.0,2.0,3.0,2.0,1.0,2.0,0.6666666666666666,-0.3333333333333333,1.1547005383792517,1.0,61.0,1030.0,1436.0,129659.0,108.0,-0.0912621359223301,0.270027863516856,0.17184466019417477,0.26310679611650484
002721.SZ,20200331,Train,2.0,3.0,12.0,12.0,5.0,8.0,0.6666666666666666,-0.5,0.816496580927726,1.0,115.0,1374.0,1589.0,530497.0,92.0,-0.026200873362445413,0.12517840035953576,0.1957787481804949,0.22197962154294032
002721.SZ,20200630,Train,5.0,13.0,24.0,20.0,6.0,10.0,0.4166666666666667,-0.041666666666666664,0.6601958693134833,1.0,112.0,678.0,639.0,183592.0,54.0,0.017699115044247787,0.23500499698445196,0.21976401179941002,0.20206489675516223
