company_code,report_period,actual,prob,SHAP_top1_feature,SHAP_top1_direction,SHAP_top1_value,SHAP_top2_feature,SHAP_top2_direction,SHAP_top2_value,SHAP_top3_feature,SHAP_top3_direction,SHAP_top3_value,SHAP_top4_feature,SHAP_top4_direction,SHAP_top4_value,SHAP_top5_feature,SHAP_top5_direction,SHAP_top5_value
002024.SZ,20220630,0,0.374707219893871,announcement_semantic_002,negative_risk,-0.65315,sent_read_count_30d,positive_risk,0.44561,mkt_financing_balance,negative_risk,-0.40113,f6_inquiry_count_24m,positive_risk,0.3836,mkt_return_60d,negative_risk,-0.32999
002024.SZ,20220930,0,0.24063555960580946,announcement_semantic_002,negative_risk,-0.48567,gov_nonstandard_audit_opinion,positive_risk,0.45848,sent_read_count_30d,positive_risk,0.42123,f6_inquiry_count_24m,positive_risk,0.39855,gov_top10_holder_ratio,negative_risk,-0.37571
002024.SZ,20221231,1,0.7016738988697089,announcement_semantic_000,positive_risk,0.70438,f6_inquiry_count_24m,positive_risk,0.5571,sent_read_count_30d,positive_risk,0.40778,gov_nonstandard_audit_opinion,positive_risk,0.38984,announcement_semantic_002,positive_risk,0.37907
002024.SZ,20230331,1,0.7413747790852115,announcement_semantic_000,positive_risk,0.79605,mkt_financing_balance,negative_risk,-0.48643,gov_nonstandard_audit_opinion,positive_risk,0.42475,announcement_semantic_002,positive_risk,0.33743,f6_inquiry_count_24m,positive_risk,0.32142
002024.SZ,20230630,0,0.2696665957112436,announcement_semantic_002,negative_risk,-0.55318,mkt_financing_balance,negative_risk,-0.43322,f6_last_inquiry_interval_days,positive_risk,0.37212,announcement_semantic_025,negative_risk,-0.30181,mkt_volatility_60d,negative_risk,-0.27794
002024.SZ,20230930,0,0.23447476622229346,mkt_volatility_20d,negative_risk,-0.54292,mkt_financing_balance,negative_risk,-0.46558,gov_nonstandard_audit_opinion,positive_risk,0.42678,announcement_semantic_002,negative_risk,-0.37878,announcement_semantic_000,negative_risk,-0.2545
002024.SZ,20231231,0,0.35696888146548794,announcement_semantic_002,negative_risk,-0.39589,mkt_financing_balance,negative_risk,-0.35782,f6_inquiry_count_24m,positive_risk,0.29172,gov_top10_holder_ratio,negative_risk,-0.24735,gov_nonstandard_audit_opinion,positive_risk,0.23432
002024.SZ,20240331,1,0.3563079449908785,mkt_volatility_20d,negative_risk,-0.40464,announcement_semantic_002,negative_risk,-0.40237,mkt_financing_balance,negative_risk,-0.38818,gov_nonstandard_audit_opinion,positive_risk,0.38439,f6_last_inquiry_interval_days,positive_risk,0.33002
002024.SZ,20240630,0,0.29729267573356466,f6_inquiry_count_24m,positive_risk,0.45336,gov_nonstandard_audit_opinion,positive_risk,0.41677,sent_read_count_30d,positive_risk,0.40806,announcement_semantic_029,positive_risk,0.38561,announcement_semantic_002,negative_risk,-0.35913
002024.SZ,20240930,0,0.12008493278156893,mkt_max_drawdown_60d,negative_risk,-0.55926,announcement_semantic_002,negative_risk,-0.41231,mkt_financing_balance,negative_risk,-0.38995,announcement_semantic_000,negative_risk,-0.38837,announcement_semantic_013,negative_risk,-0.38213
002024.SZ,20241231,0,0.16400986865975134,announcement_semantic_000,negative_risk,-2.83635,gov_nonstandard_audit_opinion,positive_risk,0.47173,f6_first_inquiry_interval_days,negative_risk,-0.41884,mkt_financing_balance,negative_risk,-0.38738,f6_last_inquiry_interval_days,negative_risk,-0.31841
002036.SZ,20210331,0,0.2012243208681745,announcement_semantic_000,positive_risk,0.84529,f6_last_inquiry_interval_days,positive_risk,0.59046,announcement_semantic_001,negative_risk,-0.41885,mkt_financing_balance,negative_risk,-0.24114,mkt_institutional_holder_count,negative_risk,-0.23597
002036.SZ,20210630,1,0.13853205410842817,announcement_semantic_002,negative_risk,-0.63501,announcement_semantic_000,positive_risk,0.56963,f6_last_inquiry_interval_days,positive_risk,0.49049,mkt_institutional_holder_count,negative_risk,-0.38989,mkt_volume_cv_20d,negative_risk,-0.38076
002036.SZ,20210930,0,0.1643060477868799,announcement_semantic_002,negative_risk,-0.3511,mkt_institutional_holding_change,negative_risk,-0.32481,mkt_institutional_holder_count,negative_risk,-0.31581,mkt_pe_change_qoq,positive_risk,0.23164,announcement_semantic_027,negative_risk,-0.22587
002036.SZ,20211231,0,0.41513498301260765,announcement_semantic_000,positive_risk,0.82993,mkt_institutional_holder_count,negative_risk,-0.68161,mkt_institutional_holding_change,negative_risk,-0.37057,announcement_semantic_029,positive_risk,0.34315,sent_read_count_30d,positive_risk,0.3132
002036.SZ,20220331,0,0.1405712638203462,announcement_semantic_000,positive_risk,0.70929,mkt_financing_balance,negative_risk,-0.38382,mkt_institutional_holder_count,negative_risk,-0.37499,mkt_pe_change_qoq,negative_risk,-0.35883,mkt_return_5d,negative_risk,-0.28099
002036.SZ,20220630,0,0.19124723401458954,announcement_semantic_000,positive_risk,1.12591,mkt_institutional_holder_count,negative_risk,-0.62938,mkt_institutional_holding_change,negative_risk,-0.46207,mkt_financing_balance,negative_risk,-0.41927,f6_last_inquiry_interval_days,positive_risk,0.32339
002036.SZ,20220930,0,0.08637145312991748,announcement_semantic_002,negative_risk,-0.54018,f6_last_inquiry_interval_days,negative_risk,-0.45714,mkt_financing_balance,negative_risk,-0.38135,mkt_institutional_holder_count,negative_risk,-0.34077,gov_top1_top10_ratio,positive_risk,0.22963
002036.SZ,20221231,0,0.06606965415156722,mkt_institutional_holder_count,negative_risk,-0.70659,announcement_semantic_000,positive_risk,0.45899,f6_last_inquiry_interval_days,negative_risk,-0.40006,mkt_institutional_holding_change,negative_risk,-0.28844,mkt_financing_balance,negative_risk,-0.24952
002036.SZ,20230331,0,0.10542106831069106,f6_last_inquiry_interval_days,negative_risk,-0.50162,announcement_semantic_000,positive_risk,0.38113,mkt_institutional_holder_count,negative_risk,-0.33195,mkt_volatility_60d,negative_risk,-0.31722,announcement_semantic_036,negative_risk,-0.223
002036.SZ,20230630,0,0.06258965040029978,mkt_institutional_holder_count,negative_risk,-0.72261,f6_last_inquiry_interval_days,negative_risk,-0.64348,announcement_semantic_002,negative_risk,-0.57585,mkt_pe_change_qoq,negative_risk,-0.37351,mkt_return_60d,negative_risk,-0.23454
002036.SZ,20230930,0,0.06025362463164203,f6_last_inquiry_interval_days,negative_risk,-0.92162,mkt_institutional_holder_count,negative_risk,-0.29932,sent_sentiment_mean_30d,negative_risk,-0.24009,announcement_semantic_002,negative_risk,-0.22641,mkt_financing_balance,negative_risk,-0.18993
002036.SZ,20231231,0,0.05781881801656658,mkt_institutional_holder_count,negative_risk,-0.91369,f6_last_inquiry_interval_days,negative_risk,-0.86264,mkt_days_since_last_risk_warning,negative_risk,-0.36545,mkt_institutional_holding_change,negative_risk,-0.32628,mkt_financing_balance,negative_risk,-0.32517
002036.SZ,20240331,0,0.29805866467008724,f6_last_inquiry_interval_days,negative_risk,-0.79242,mkt_institutional_holder_count,positive_risk,0.36249,announcement_semantic_000,positive_risk,0.29811,mkt_days_since_last_risk_warning,negative_risk,-0.29318,sent_read_count_30d,positive_risk,0.26178
002036.SZ,20240630,0,0.06608116881279344,f6_last_inquiry_interval_days,negative_risk,-0.83624,mkt_institutional_holder_count,negative_risk,-0.82514,mkt_days_since_last_risk_warning,negative_risk,-0.3668,announcement_semantic_002,negative_risk,-0.32719,mkt_institutional_holding_change,negative_risk,-0.30772
002036.SZ,20240930,0,0.07112093785743114,f6_last_inquiry_interval_days,negative_risk,-0.92832,sent_read_count_30d,positive_risk,0.54582,announcement_semantic_002,negative_risk,-0.45772,mkt_return_5d,negative_risk,-0.31828,announcement_semantic_000,negative_risk,-0.27083
002036.SZ,20241231,0,0.04198723876112686,f6_last_inquiry_interval_days,negative_risk,-1.20356,mkt_institutional_holder_count,negative_risk,-0.82789,announcement_semantic_002,negative_risk,-0.46933,f6_first_inquiry_interval_days,negative_risk,-0.22736,mkt_financing_balance,negative_risk,-0.2153
002055.SZ,20210331,0,0.2864514161297398,announcement_semantic_000,positive_risk,1.00725,mkt_volume_cv_20d,negative_risk,-0.50894,mkt_institutional_holder_count,positive_risk,0.37812,announcement_semantic_013,negative_risk,-0.25093,announcement_semantic_001,negative_risk,-0.23297
002055.SZ,20210630,0,0.2856592088209178,announcement_semantic_000,positive_risk,0.59694,f6_last_inquiry_interval_days,positive_risk,0.38051,announcement_semantic_013,negative_risk,-0.36999,announcement_semantic_002,negative_risk,-0.34348,sent_read_count_30d,positive_risk,0.3404
002055.SZ,20210930,0,0.18633413266156224,mkt_pe_change_qoq,negative_risk,-0.36065,mkt_institutional_holder_count,positive_risk,0.32589,mkt_volatility_20d,negative_risk,-0.29579,sent_read_count_30d,positive_risk,0.19457,f6_inquiry_count_24m,positive_risk,0.18572
002055.SZ,20211231,0,0.368136344627216,mkt_institutional_holder_count,negative_risk,-0.46784,sent_read_count_30d,positive_risk,0.42961,announcement_semantic_000,positive_risk,0.42708,f6_annual_report_inquiry_count,positive_risk,0.2362,announcement_semantic_001,negative_risk,-0.22936
002055.SZ,20220331,1,0.43827014681389675,mkt_institutional_holding_change,negative_risk,-0.48089,f6_annual_report_inquiry_count,positive_risk,0.4367,announcement_semantic_000,positive_risk,0.43656,f6_last_inquiry_interval_days,positive_risk,0.40957,announcement_semantic_002,positive_risk,0.2944
002055.SZ,20220630,0,0.11845888620817627,f6_last_inquiry_interval_days,positive_risk,0.28931,sent_read_count_30d,negative_risk,-0.28177,mkt_financing_balance,negative_risk,-0.2351,mkt_return_20d,negative_risk,-0.22678,announcement_semantic_002,negative_risk,-0.21958
002055.SZ,20220930,0,0.30063350025215063,mkt_financing_balance,negative_risk,-0.35314,mkt_institutional_holder_count,positive_risk,0.31354,gov_board_size,negative_risk,-0.19585,f6_inquiry_count_24m,positive_risk,0.18947,f6_annual_report_inquiry_count,positive_risk,0.18508
002055.SZ,20221231,0,0.106361044981817,mkt_institutional_holder_count,negative_risk,-0.45385,sent_sentiment_mean_30d,negative_risk,-0.28155,mkt_financing_balance,negative_risk,-0.24577,announcement_semantic_013,negative_risk,-0.19225,gov_board_size,negative_risk,-0.1873
002055.SZ,20230331,1,0.3289066959487303,f6_last_inquiry_interval_days,positive_risk,0.39991,mkt_institutional_holder_count,positive_risk,0.3566,f6_annual_report_inquiry_count,positive_risk,0.34754,mkt_volatility_60d,negative_risk,-0.29691,mkt_financing_balance,negative_risk,-0.26823
002055.SZ,20230630,0,0.20142798383891353,sent_read_count_30d,positive_risk,0.40745,mkt_institutional_holder_count,negative_risk,-0.28887,announcement_semantic_013,negative_risk,-0.25404,f6_last_inquiry_interval_days,positive_risk,0.24066,mkt_pe_change_qoq,negative_risk,-0.18761
002055.SZ,20230930,0,0.16047640148272552,mkt_institutional_holder_count,positive_risk,0.297,mkt_pe_change_qoq,negative_risk,-0.28799,mkt_volume_cv_20d,negative_risk,-0.2124,announcement_semantic_000,negative_risk,-0.20582,f6_inquiry_count_24m,positive_risk,0.18188
002055.SZ,20231231,1,0.24624646496320565,announcement_semantic_000,positive_risk,1.17312,mkt_institutional_holder_count,negative_risk,-0.4835,announcement_semantic_029,positive_risk,0.41029,f6_first_inquiry_interval_days,negative_risk,-0.26793,f6_avg_inquiry_interval_days,negative_risk,-0.19679
002055.SZ,20240331,0,0.7598361789960095,announcement_semantic_000,positive_risk,1.30792,announcement_semantic_004,negative_risk,-0.34682,f6_inquiry_count_24m,positive_risk,0.31925,sent_read_count_30d,positive_risk,0.28751,mkt_institutional_holder_count,positive_risk,0.28059
002055.SZ,20240630,0,0.3885963024086695,announcement_semantic_000,positive_risk,0.89745,mkt_institutional_holder_count,negative_risk,-0.36691,sent_read_count_30d,positive_risk,0.32755,announcement_semantic_002,negative_risk,-0.30532,f6_first_inquiry_interval_days,negative_risk,-0.2619
002055.SZ,20240930,0,0.23858779064767072,mkt_return_5d,negative_risk,-0.40309,mkt_institutional_holder_count,positive_risk,0.34807,f6_first_inquiry_interval_days,negative_risk,-0.3377,announcement_semantic_002,negative_risk,-0.23404,mkt_return_20d,negative_risk,-0.19941
002055.SZ,20241231,0,0.1443368312187303,mkt_return_5d,negative_risk,-0.89796,f6_first_inquiry_interval_days,negative_risk,-0.64948,sent_read_count_30d,positive_risk,0.50772,mkt_institutional_holder_count,negative_risk,-0.47114,mkt_extreme_down_days_20d,negative_risk,-0.36701
002069.SZ,20210331,0,0.7423233957811559,announcement_semantic_000,positive_risk,0.80156,f6_inquiry_count_24m,positive_risk,0.42044,f6_inquiry_count_12m,positive_risk,0.33662,mkt_institutional_holder_count,positive_risk,0.32255,f6_annual_report_inquiry_count,positive_risk,0.28835
002069.SZ,20210630,0,0.22370756362069552,announcement_semantic_002,negative_risk,-0.70558,f6_inquiry_count_24m,positive_risk,0.60539,mkt_pe_change_qoq,negative_risk,-0.41083,announcement_semantic_001,negative_risk,-0.23759,mkt_institutional_holder_count,positive_risk,0.21693
002069.SZ,20210930,0,0.3068145763983076,announcement_semantic_000,negative_risk,-1.09651,f6_inquiry_count_24m,positive_risk,0.5796,gov_nonstandard_audit_opinion,positive_risk,0.33558,announcement_semantic_002,negative_risk,-0.29708,announcement_semantic_029,positive_risk,0.24203
002069.SZ,20211231,1,0.5451399842359916,announcement_semantic_000,positive_risk,0.86781,f6_inquiry_count_24m,positive_risk,0.49642,announcement_semantic_002,positive_risk,0.37872,f6_annual_report_inquiry_count,positive_risk,0.2565,announcement_semantic_013,negative_risk,-0.23811
002069.SZ,20220331,1,0.4214518961144236,announcement_semantic_000,positive_risk,0.93318,f6_inquiry_count_24m,positive_risk,0.46081,announcement_semantic_002,positive_risk,0.43205,mkt_institutional_holder_count,positive_risk,0.32487,sent_news_title_count_30d,negative_risk,-0.31033
002069.SZ,20220630,0,0.28318624743131476,announcement_semantic_002,negative_risk,-0.54593,mkt_pb_ratio,positive_risk,0.28597,mkt_institutional_holder_count,positive_risk,0.25988,f6_inquiry_count_24m,positive_risk,0.25722,gov_nonstandard_audit_opinion,positive_risk,0.2499
002069.SZ,20220930,0,0.44594032380364446,announcement_semantic_000,negative_risk,-0.33597,gov_nonstandard_audit_opinion,positive_risk,0.32563,mkt_institutional_holder_count,positive_risk,0.31083,announcement_semantic_002,negative_risk,-0.30289,f6_inquiry_count_24m,positive_risk,0.2993
002069.SZ,20221231,0,0.30338383264553503,sent_sentiment_volatility_30d,negative_risk,-0.55249,announcement_semantic_002,negative_risk,-0.44316,mkt_pb_ratio,positive_risk,0.34126,mkt_institutional_holder_count,positive_risk,0.31759,mkt_pe_change_qoq,negative_risk,-0.27332
002069.SZ,20230331,1,0.3863314616278559,f6_last_inquiry_interval_days,positive_risk,0.51337,mkt_institutional_holder_count,positive_risk,0.32105,announcement_semantic_002,negative_risk,-0.32083,f6_annual_report_inquiry_count,positive_risk,0.2907,mkt_pb_ratio,positive_risk,0.27979
002069.SZ,20230630,0,0.16950462179138034,announcement_semantic_000,negative_risk,-1.29338,gov_board_size,negative_risk,-0.24895,f6_first_inquiry_interval_days,negative_risk,-0.24601,mkt_institutional_holder_count,positive_risk,0.22531,f6_inquiry_count_24m,positive_risk,0.18772
002069.SZ,20230930,0,0.20339528050146324,announcement_semantic_000,negative_risk,-0.97555,f6_inquiry_count_24m,positive_risk,0.33211,mkt_pe_change_qoq,negative_risk,-0.29719,mkt_institutional_holder_count,positive_risk,0.26401,f6_first_inquiry_interval_days,negative_risk,-0.22943
002069.SZ,20231231,0,0.1790871047885218,announcement_semantic_000,positive_risk,0.68733,announcement_semantic_001,negative_risk,-0.6514,mkt_institutional_holder_count,negative_risk,-0.59002,mkt_max_drawdown_60d,negative_risk,-0.45647,f6_first_inquiry_interval_days,negative_risk,-0.38818
002069.SZ,20240331,1,0.52494340915107,announcement_semantic_000,positive_risk,0.76495,f6_last_inquiry_interval_days,positive_risk,0.72299,announcement_semantic_001,negative_risk,-0.5866,f6_annual_report_inquiry_count,positive_risk,0.44276,mkt_institutional_holder_count,positive_risk,0.33841
002069.SZ,20240630,0,0.09531510567964734,f6_first_inquiry_interval_days,negative_risk,-0.83555,announcement_semantic_002,negative_risk,-0.42571,announcement_semantic_000,negative_risk,-0.33698,mkt_days_since_last_risk_warning,negative_risk,-0.28565,sent_read_count_30d,negative_risk,-0.27791
002069.SZ,20240930,0,0.059412451877894595,announcement_semantic_000,negative_risk,-1.6854,f6_first_inquiry_interval_days,negative_risk,-1.0904,mkt_return_5d,negative_risk,-0.48737,mkt_volume_ratio_20d,negative_risk,-0.48444,mkt_pe_change_qoq,negative_risk,-0.44758
002069.SZ,20241231,0,0.21002323913626628,f6_first_inquiry_interval_days,negative_risk,-0.89716,announcement_semantic_000,positive_risk,0.73463,announcement_semantic_013,negative_risk,-0.2884,announcement_semantic_001,negative_risk,-0.25192,announcement_semantic_002,positive_risk,0.22272
002084.SZ,20210331,0,0.148138794303233,f6_last_inquiry_interval_days,positive_risk,0.3577,sent_read_count_30d,positive_risk,0.30575,f6_annual_report_inquiry_count,negative_risk,-0.29164,announcement_semantic_001,negative_risk,-0.28321,mkt_institutional_holder_count,negative_risk,-0.24341
002084.SZ,20210630,0,0.07713889067235127,sent_read_count_30d,positive_risk,0.36599,mkt_institutional_holder_count,negative_risk,-0.36492,announcement_semantic_002,negative_risk,-0.32458,f6_last_inquiry_interval_days,negative_risk,-0.27615,announcement_semantic_000,negative_risk,-0.22155
002084.SZ,20210930,0,0.03359290761031224,announcement_semantic_000,negative_risk,-1.32975,f6_last_inquiry_interval_days,negative_risk,-0.69215,mkt_institutional_holder_count,positive_risk,0.19403,announcement_semantic_013,negative_risk,-0.18787,announcement_semantic_002,negative_risk,-0.18547
002084.SZ,20211231,0,0.05124345351870844,f6_last_inquiry_interval_days,negative_risk,-0.57329,sent_sentiment_volatility_30d,negative_risk,-0.51759,mkt_institutional_holding_change,negative_risk,-0.39607,announcement_semantic_013,negative_risk,-0.35228,mkt_institutional_holder_count,negative_risk,-0.34489
002084.SZ,20220331,0,0.07662690368631143,f6_last_inquiry_interval_days,negative_risk,-0.80213,announcement_semantic_013,negative_risk,-0.27211,announcement_semantic_001,negative_risk,-0.24469,sent_sentiment_mean_30d,negative_risk,-0.2376,f6_annual_report_inquiry_count,negative_risk,-0.23091
002084.SZ,20220630,0,0.04419856051717554,f6_last_inquiry_interval_days,negative_risk,-0.81951,sent_read_count_30d,negative_risk,-0.41061,announcement_semantic_041,negative_risk,-0.38599,announcement_semantic_002,negative_risk,-0.33608,announcement_semantic_001,negative_risk,-0.32442
002084.SZ,20220930,0,0.09773171954540177,f6_last_inquiry_interval_days,negative_risk,-0.93418,announcement_semantic_041,negative_risk,-0.43452,sent_read_count_30d,positive_risk,0.38001,announcement_semantic_002,negative_risk,-0.25755,mkt_return_20d,negative_risk,-0.25395
002084.SZ,20221231,0,0.05228178303109439,f6_last_inquiry_interval_days,negative_risk,-1.02921,sent_read_count_30d,positive_risk,0.446,announcement_semantic_002,negative_risk,-0.37411,mkt_pe_change_qoq,negative_risk,-0.33227,announcement_semantic_013,negative_risk,-0.31958
002084.SZ,20230331,0,0.06599028013065691,f6_last_inquiry_interval_days,negative_risk,-1.08139,announcement_semantic_013,negative_risk,-0.39428,announcement_semantic_002,negative_risk,-0.28853,mkt_institutional_holder_count,positive_risk,0.28733,announcement_semantic_012,negative_risk,-0.26675
002084.SZ,20230630,0,0.02489602866485317,f6_last_inquiry_interval_days,negative_risk,-1.38475,announcement_semantic_000,negative_risk,-1.04232,sent_read_count_30d,negative_risk,-0.40682,mkt_institutional_holder_count,negative_risk,-0.38832,announcement_semantic_037,negative_risk,-0.19514
002084.SZ,20230930,0,0.02288467117113396,f6_last_inquiry_interval_days,negative_risk,-1.36845,announcement_semantic_000,negative_risk,-0.49802,f6_first_inquiry_interval_days,negative_risk,-0.34617,sent_guba_negative_ratio_30d,negative_risk,-0.28724,sent_read_count_30d,negative_risk,-0.27914
002084.SZ,20231231,0,0.030165833505123654,f6_last_inquiry_interval_days,negative_risk,-0.85321,mkt_institutional_holder_count,negative_risk,-0.55579,mkt_pe_change_qoq,negative_risk,-0.43514,mkt_max_drawdown_60d,negative_risk,-0.40503,sent_read_count_30d,negative_risk,-0.38167
002084.SZ,20240331,0,0.06791303722230649,f6_last_inquiry_interval_days,negative_risk,-0.87082,announcement_semantic_002,negative_risk,-0.45528,mkt_institutional_holding_change,negative_risk,-0.45421,mkt_institutional_holder_count,positive_risk,0.28351,announcement_semantic_045,negative_risk,-0.28135
002084.SZ,20240630,0,0.01648510393020211,f6_last_inquiry_interval_days,negative_risk,-1.2509,announcement_semantic_000,negative_risk,-1.1087,mkt_institutional_holder_count,negative_risk,-0.4021,f6_first_inquiry_interval_days,negative_risk,-0.3702,sent_read_count_30d,negative_risk,-0.36071
002084.SZ,20240930,0,0.01256893025998486,announcement_semantic_000,negative_risk,-2.32494,f6_last_inquiry_interval_days,negative_risk,-1.15295,f6_first_inquiry_interval_days,negative_risk,-0.61268,mkt_return_20d,negative_risk,-0.38956,mkt_return_5d,negative_risk,-0.34378
002084.SZ,20241231,0,0.030358175394246473,f6_last_inquiry_interval_days,negative_risk,-1.25145,f6_first_inquiry_interval_days,negative_risk,-0.78382,mkt_institutional_holder_count,negative_risk,-0.58924,sent_read_count_30d,negative_risk,-0.42963,announcement_semantic_013,negative_risk,-0.28337
002090.SZ,20210331,0,0.18716294336357406,announcement_semantic_000,positive_risk,1.09304,sent_sentiment_mean_30d,negative_risk,-0.40044,announcement_semantic_001,negative_risk,-0.37331,mkt_institutional_holder_count,positive_risk,0.28314,announcement_semantic_027,negative_risk,-0.26643
002090.SZ,20210630,0,0.10562916236902031,announcement_semantic_000,positive_risk,0.44381,mkt_max_drawdown_60d,negative_risk,-0.34342,sent_sentiment_mean_30d,negative_risk,-0.33158,announcement_semantic_012,negative_risk,-0.28687,announcement_semantic_002,negative_risk,-0.28542
002090.SZ,20210930,0,0.13712550548830402,mkt_institutional_holder_count,positive_risk,0.34781,sent_sentiment_mean_30d,negative_risk,-0.33576,f6_last_inquiry_interval_days,negative_risk,-0.26114,f6_annual_report_inquiry_count,negative_risk,-0.18732,mkt_pe_change_qoq,positive_risk,0.17789
002090.SZ,20211231,0,0.0604443213644971,f6_last_inquiry_interval_days,negative_risk,-0.73529,announcement_semantic_013,negative_risk,-0.32101,sent_read_count_30d,positive_risk,0.30585,mkt_institutional_holder_count,positive_risk,0.2734,mkt_institutional_holding_change,negative_risk,-0.26809
002090.SZ,20220331,0,0.04905729388588183,f6_last_inquiry_interval_days,negative_risk,-0.81128,mkt_institutional_holder_count,positive_risk,0.28944,announcement_semantic_013,negative_risk,-0.27068,announcement_semantic_000,negative_risk,-0.24394,mkt_pe_change_qoq,negative_risk,-0.21674
002090.SZ,20220630,0,0.07508064813977862,f6_last_inquiry_interval_days,negative_risk,-0.86147,announcement_semantic_000,positive_risk,0.79081,sent_read_count_30d,negative_risk,-0.49038,sent_guba_sentiment_mean_30d,negative_risk,-0.2495,mkt_institutional_holder_count,positive_risk,0.24714
002090.SZ,20220930,0,0.11362761882834749,f6_last_inquiry_interval_days,negative_risk,-0.76848,mkt_return_5d,negative_risk,-0.46465,sent_read_count_30d,positive_risk,0.41082,mkt_institutional_holder_count,positive_risk,0.30106,announcement_semantic_002,negative_risk,-0.22662
002090.SZ,20221231,0,0.055908277601086714,f6_last_inquiry_interval_days,negative_risk,-1.0309,announcement_semantic_000,negative_risk,-0.94635,sent_read_count_30d,positive_risk,0.48031,mkt_institutional_holder_count,positive_risk,0.24435,sent_sentiment_mean_30d,negative_risk,-0.18446
002090.SZ,20230331,0,0.05409912930312838,f6_last_inquiry_interval_days,negative_risk,-1.04758,announcement_semantic_000,negative_risk,-0.99646,mkt_institutional_holder_count,positive_risk,0.31578,sent_read_count_30d,positive_risk,0.2656,f6_annual_report_inquiry_count,negative_risk,-0.17675
002090.SZ,20230630,0,0.061403154707900934,f6_last_inquiry_interval_days,negative_risk,-1.14168,announcement_semantic_013,negative_risk,-0.3593,f6_annual_report_inquiry_count,negative_risk,-0.19153,gov_nonstandard_audit_opinion,negative_risk,-0.13234,announcement_semantic_009,negative_risk,-0.13073
002090.SZ,20230930,0,0.03908639982820117,f6_last_inquiry_interval_days,negative_risk,-1.13755,mkt_pe_change_qoq,negative_risk,-0.40554,mkt_volatility_60d,negative_risk,-0.33515,mkt_institutional_holder_count,positive_risk,0.30323,announcement_semantic_009,negative_risk,-0.2395
002090.SZ,20231231,0,0.019622884657645466,f6_last_inquiry_interval_days,negative_risk,-1.53785,mkt_institutional_holder_count,negative_risk,-0.40604,sent_read_count_30d,negative_risk,-0.40558,f6_first_inquiry_interval_days,negative_risk,-0.37559,announcement_semantic_013,negative_risk,-0.32125
002090.SZ,20240331,0,0.027774804248862004,f6_last_inquiry_interval_days,negative_risk,-1.32148,sent_guba_negative_ratio_30d,negative_risk,-0.42474,mkt_institutional_holder_count,positive_risk,0.31453,sent_read_count_30d,negative_risk,-0.30934,announcement_semantic_013,negative_risk,-0.29824
002090.SZ,20240630,0,0.014644950462044672,f6_last_inquiry_interval_days,negative_risk,-1.32793,sent_guba_negative_ratio_30d,negative_risk,-0.38206,f6_first_inquiry_interval_days,negative_risk,-0.36555,mkt_institutional_holder_count,negative_risk,-0.3598,sent_read_count_30d,negative_risk,-0.3598
002090.SZ,20240930,0,0.010267555963489378,f6_last_inquiry_interval_days,negative_risk,-1.16271,announcement_semantic_000,negative_risk,-0.87411,f6_first_inquiry_interval_days,negative_risk,-0.4314,mkt_return_5d,negative_risk,-0.39447,mkt_return_20d,negative_risk,-0.36196
002090.SZ,20241231,0,0.023243250908600025,f6_last_inquiry_interval_days,negative_risk,-1.20688,announcement_semantic_000,negative_risk,-0.89405,f6_first_inquiry_interval_days,negative_risk,-0.51173,announcement_semantic_002,negative_risk,-0.43514,announcement_semantic_045,negative_risk,-0.32994
002104.SZ,20210331,0,0.2849668716690804,announcement_semantic_000,positive_risk,1.17351,f6_last_inquiry_interval_days,positive_risk,0.47529,mkt_institutional_holding_ratio,negative_risk,-0.36429,sent_read_count_30d,positive_risk,0.3034,announcement_semantic_034,negative_risk,-0.27638
002104.SZ,20210630,0,0.13623899661774477,sent_sentiment_mean_30d,negative_risk,-0.47678,f6_last_inquiry_interval_days,positive_risk,0.39052,mkt_institutional_holding_ratio,negative_risk,-0.35097,announcement_semantic_028,negative_risk,-0.31736,sent_read_count_30d,positive_risk,0.27962
002104.SZ,20210930,0,0.12268724774355796,mkt_volume_ratio_20d,negative_risk,-0.65577,mkt_pe_change_qoq,negative_risk,-0.62438,announcement_semantic_045,negative_risk,-0.41993,mkt_institutional_holder_count,positive_risk,0.31976,mkt_institutional_holding_ratio,negative_risk,-0.31058
002104.SZ,20211231,0,0.25072973640284724,mkt_max_drawdown_60d,negative_risk,-0.56056,mkt_institutional_holding_ratio,negative_risk,-0.32569,announcement_semantic_013,negative_risk,-0.30139,announcement_semantic_007,negative_risk,-0.21891,mkt_institutional_holder_count,positive_risk,0.21031
002104.SZ,20220331,1,0.24867848426075798,mkt_pe_change_qoq,negative_risk,-0.60657,sent_read_count_30d,positive_risk,0.46513,f6_last_inquiry_interval_days,positive_risk,0.43153,mkt_institutional_holding_ratio,negative_risk,-0.33769,announcement_semantic_013,negative_risk,-0.28506
002104.SZ,20220630,0,0.2192560580040006,announcement_semantic_002,negative_risk,-0.70993,announcement_semantic_000,negative_risk,-0.589,mkt_institutional_holding_ratio,negative_risk,-0.3649,sent_read_count_30d,positive_risk,0.34028,gov_nonstandard_audit_opinion,positive_risk,0.33953
002104.SZ,20220930,0,0.32091421137817294,sent_read_count_30d,positive_risk,0.56736,mkt_pe_change_qoq,negative_risk,-0.4089,gov_nonstandard_audit_opinion,positive_risk,0.36879,mkt_institutional_holding_ratio,negative_risk,-0.3422,announcement_semantic_002,negative_risk,-0.29112
